id;year;state;office;candidate;candidatevotes;totalvotes;party_simplified
2171;2000;KENTUCKY;US PRESIDENT;;915;1544106;OTHER
2172;2000;KENTUCKY;US PRESIDENT;;80;1544106;OTHER
2173;2000;LOUISIANA;US PRESIDENT;BUSH, GEORGE W.;927871;1765656;REPUBLICAN
2174;2000;LOUISIANA;US PRESIDENT;GORE, AL;792344;1765656;DEMOCRAT
2175;2000;LOUISIANA;US PRESIDENT;NADER, RALPH;20473;1765656;OTHER
2176;2000;LOUISIANA;US PRESIDENT;"BUCHANAN, PATRICK """"PAT""""";14356;1765656;OTHER
2177;2000;LOUISIANA;US PRESIDENT;PHILLIPS, HOWARD;5483;1765656;OTHER
2178;2000;LOUISIANA;US PRESIDENT;BROWNE, HARRY;2951;1765656;LIBERTARIAN
2179;2000;LOUISIANA;US PRESIDENT;HARRIS, JAMES;1103;1765656;OTHER
2180;2000;LOUISIANA;US PRESIDENT;HAGELIN, JOHN;1075;1765656;OTHER
2181;2000;MAINE;US PRESIDENT;GORE, AL;319951;651817;DEMOCRAT
2182;2000;MAINE;US PRESIDENT;BUSH, GEORGE W.;286616;651817;REPUBLICAN
2183;2000;MAINE;US PRESIDENT;NADER, RALPH;37127;651817;OTHER
2184;2000;MAINE;US PRESIDENT;"BUCHANAN, PATRICK """"PAT""""";4443;651817;OTHER
2185;2000;MAINE;US PRESIDENT;BROWNE, HARRY;3074;651817;LIBERTARIAN
2186;2000;MAINE;US PRESIDENT;PHILLIPS, HOWARD;579;651817;OTHER
2187;2000;MAINE;US PRESIDENT;OTHER;27;651817;OTHER
2188;2000;MARYLAND;US PRESIDENT;GORE, AL;1144008;2025212;DEMOCRAT
2189;2000;MARYLAND;US PRESIDENT;BUSH, GEORGE W.;813827;2025212;REPUBLICAN
2190;2000;MARYLAND;US PRESIDENT;NADER, RALPH;53768;2025212;OTHER
2191;2000;MARYLAND;US PRESIDENT;BROWNE, HARRY;5310;2025212;LIBERTARIAN
2192;2000;MARYLAND;US PRESIDENT;"BUCHANAN, PATRICK """"PAT""""";4248;2025212;OTHER
2193;2000;MARYLAND;US PRESIDENT;;1656;2025212;OTHER
2194;2000;MARYLAND;US PRESIDENT;OTHER;1477;2025212;OTHER
2195;2000;MARYLAND;US PRESIDENT;PHILLIPS, HOWARD;918;2025212;OTHER
2196;2000;MASSACHUSETTS;US PRESIDENT;GORE, AL;1616487;2733964;DEMOCRAT
2197;2000;MASSACHUSETTS;US PRESIDENT;BUSH, GEORGE W.;878502;2733964;REPUBLICAN
2198;2000;MASSACHUSETTS;US PRESIDENT;NADER, RALPH;173564;2733964;OTHER
2199;2000;MASSACHUSETTS;US PRESIDENT;BLANK VOTE/SCATTERING;31022;2733964;OTHER
2200;2000;MASSACHUSETTS;US PRESIDENT;BROWNE, HARRY;16366;2733964;LIBERTARIAN
2201;2000;MASSACHUSETTS;US PRESIDENT;"BUCHANAN, PATRICK """"PAT""""";11149;2733964;OTHER
2202;2000;MASSACHUSETTS;US PRESIDENT;OTHER;3990;2733964;OTHER
2203;2000;MASSACHUSETTS;US PRESIDENT;HAGELIN, JOHN;2884;2733964;OTHER
2204;2000;MICHIGAN;US PRESIDENT;GORE, AL;2170418;4232501;DEMOCRAT
2205;2000;MICHIGAN;US PRESIDENT;BUSH, GEORGE W.;1953139;4232501;REPUBLICAN
2206;2000;MICHIGAN;US PRESIDENT;NADER, RALPH;84165;4232501;OTHER
2207;2000;MICHIGAN;US PRESIDENT;BROWNE, HARRY;16711;4232501;LIBERTARIAN
2208;2000;MICHIGAN;US PRESIDENT;PHILLIPS, HOWARD;3791;4232501;OTHER
2209;2000;MICHIGAN;US PRESIDENT;HAGELIN, JOHN;2426;4232501;OTHER
2210;2000;MICHIGAN;US PRESIDENT;;1851;4232501;OTHER
2211;2000;MINNESOTA;US PRESIDENT;GORE, AL;1168266;2438685;DEMOCRAT
2212;2000;MINNESOTA;US PRESIDENT;BUSH, GEORGE W.;1109659;2438685;REPUBLICAN
2213;2000;MINNESOTA;US PRESIDENT;NADER, RALPH;126696;2438685;OTHER
2214;2000;MINNESOTA;US PRESIDENT;"BUCHANAN, PATRICK """"PAT""""";22166;2438685;OTHER
2215;2000;MINNESOTA;US PRESIDENT;BROWNE, HARRY;5282;2438685;LIBERTARIAN
2216;2000;MINNESOTA;US PRESIDENT;PHILLIPS, HOWARD;3272;2438685;OTHER
2217;2000;MINNESOTA;US PRESIDENT;"BUCHANAN, PATRICK """"PAT""""";2294;2438685;OTHER
2218;2000;MINNESOTA;US PRESIDENT;HARRIS, JAMES;1022;2438685;OTHER
2219;2000;MINNESOTA;US PRESIDENT;;28;2438685;OTHER
2220;2000;MISSISSIPPI;US PRESIDENT;BUSH, GEORGE W.;572844;994184;REPUBLICAN
2221;2000;MISSISSIPPI;US PRESIDENT;GORE, AL;404614;994184;DEMOCRAT
2222;2000;MISSISSIPPI;US PRESIDENT;;8735;994184;OTHER
2223;2000;MISSISSIPPI;US PRESIDENT;PHILLIPS, HOWARD;3267;994184;OTHER
2224;2000;MISSISSIPPI;US PRESIDENT;"BUCHANAN, PATRICK """"PAT""""";2265;994184;OTHER
2225;2000;MISSISSIPPI;US PRESIDENT;BROWNE, HARRY;2009;994184;LIBERTARIAN
2226;2000;MISSISSIPPI;US PRESIDENT;HAGELIN, JOHN;450;994184;OTHER
2227;2000;MISSOURI;US PRESIDENT;BUSH, GEORGE W.;1189924;2359892;REPUBLICAN
2228;2000;MISSOURI;US PRESIDENT;GORE, AL;1111138;2359892;DEMOCRAT
2229;2000;MISSOURI;US PRESIDENT;NADER, RALPH;38515;2359892;OTHER
2230;2000;MISSOURI;US PRESIDENT;"BUCHANAN, PATRICK """"PAT""""";9818;2359892;OTHER
2231;2000;MISSOURI;US PRESIDENT;BROWNE, HARRY;7436;2359892;LIBERTARIAN
2232;2000;MISSOURI;US PRESIDENT;PHILLIPS, HOWARD;1957;2359892;OTHER
2233;2000;MISSOURI;US PRESIDENT;HAGELIN, JOHN;1104;2359892;OTHER
2234;2000;MONTANA;US PRESIDENT;BUSH, GEORGE W.;240178;410986;REPUBLICAN
2235;2000;MONTANA;US PRESIDENT;GORE, AL;137126;410986;DEMOCRAT
2236;2000;MONTANA;US PRESIDENT;NADER, RALPH;24437;410986;OTHER
2237;2000;MONTANA;US PRESIDENT;"BUCHANAN, PATRICK """"PAT""""";5697;410986;OTHER
2238;2000;MONTANA;US PRESIDENT;BROWNE, HARRY;1718;410986;LIBERTARIAN
2239;2000;MONTANA;US PRESIDENT;PHILLIPS, HOWARD;1155;410986;OTHER
2240;2000;MONTANA;US PRESIDENT;HAGELIN, JOHN;675;410986;OTHER
2241;2000;NEBRASKA;US PRESIDENT;BUSH, GEORGE W.;433862;697019;REPUBLICAN
2242;2000;NEBRASKA;US PRESIDENT;GORE, AL;231780;697019;DEMOCRAT
2243;2000;NEBRASKA;US PRESIDENT;NADER, RALPH;24540;697019;OTHER
2244;2000;NEBRASKA;US PRESIDENT;;4114;697019;OTHER
2245;2000;NEBRASKA;US PRESIDENT;BROWNE, HARRY;2245;697019;LIBERTARIAN
2246;2000;NEBRASKA;US PRESIDENT;;478;697019;OTHER
2247;2000;NEVADA;US PRESIDENT;BUSH, GEORGE W.;301575;609426;REPUBLICAN
2248;2000;NEVADA;US PRESIDENT;GORE, AL;279978;609426;DEMOCRAT
2249;2000;NEVADA;US PRESIDENT;NADER, RALPH;15008;609426;OTHER
2250;2000;NEVADA;US PRESIDENT;"BUCHANAN, PATRICK """"PAT""""";4747;609426;OTHER
2251;2000;NEVADA;US PRESIDENT;NONE OF THESE CANDIDATES;3315;609426;OTHER
2252;2000;NEVADA;US PRESIDENT;BROWNE, HARRY;3311;609426;LIBERTARIAN
2253;2000;NEVADA;US PRESIDENT;PHILLIPS, HOWARD;621;609426;OTHER
2254;2000;NEVADA;US PRESIDENT;HAGELIN, JOHN;415;609426;OTHER
2255;2000;NEVADA;US PRESIDENT;BLANK VOTE;282;609426;OTHER
2256;2000;NEVADA;US PRESIDENT;OVER VOTE;174;609426;OTHER
2257;2000;NEW HAMPSHIRE;US PRESIDENT;BUSH, GEORGE W.;273559;569081;REPUBLICAN
2258;2000;NEW HAMPSHIRE;US PRESIDENT;GORE, AL;266348;569081;DEMOCRAT
2259;2000;NEW HAMPSHIRE;US PRESIDENT;NADER, RALPH;22198;569081;OTHER
2260;2000;NEW HAMPSHIRE;US PRESIDENT;BROWNE, HARRY;2757;569081;LIBERTARIAN
2261;2000;NEW HAMPSHIRE;US PRESIDENT;"BUCHANAN, PATRICK """"PAT""""";2615;569081;OTHER
2262;2000;NEW HAMPSHIRE;US PRESIDENT;;1276;569081;OTHER
2263;2000;NEW HAMPSHIRE;US PRESIDENT;;328;569081;OTHER
2264;2000;NEW JERSEY;US PRESIDENT;GORE, AL;1788850;3187226;DEMOCRAT
2265;2000;NEW JERSEY;US PRESIDENT;BUSH, GEORGE W.;1284173;3187226;REPUBLICAN
2266;2000;NEW JERSEY;US PRESIDENT;;114203;3187226;OTHER
2267;2000;NEW MEXICO;US PRESIDENT;GORE, AL;286783;598605;DEMOCRAT
2268;2000;NEW MEXICO;US PRESIDENT;BUSH, GEORGE W.;286417;598605;REPUBLICAN
2269;2000;NEW MEXICO;US PRESIDENT;NADER, RALPH;21251;598605;OTHER
2270;2000;NEW MEXICO;US PRESIDENT;BROWNE, HARRY;2058;598605;LIBERTARIAN
2271;2000;NEW MEXICO;US PRESIDENT;"BUCHANAN, PATRICK """"PAT""""";1392;598605;OTHER
2272;2000;NEW MEXICO;US PRESIDENT;HAGELIN, JOHN;361;598605;OTHER
2273;2000;NEW MEXICO;US PRESIDENT;PHILLIPS, HOWARD;343;598605;OTHER
2274;2000;NEW YORK;US PRESIDENT;GORE, AL;3942215;6960215;DEMOCRAT
2275;2000;NEW YORK;US PRESIDENT;BUSH, GEORGE W.;2258577;6960215;REPUBLICAN
2276;2000;NEW YORK;US PRESIDENT;NADER, RALPH;244030;6960215;OTHER
2277;2000;NEW YORK;US PRESIDENT;BUSH, GEORGE W.;144797;6960215;OTHER
2278;2000;NEW YORK;US PRESIDENT;BLANK VOTE/SCATTERING;138216;6960215;OTHER
2279;2000;NEW YORK;US PRESIDENT;GORE, AL;88395;6960215;OTHER
2280;2000;NEW YORK;US PRESIDENT;GORE, AL;77087;6960215;OTHER
2281;2000;NEW YORK;US PRESIDENT;"BUCHANAN, PATRICK """"PAT""""";25175;6960215;OTHER
2282;2000;NEW YORK;US PRESIDENT;HAGELIN, JOHN;24361;6960215;OTHER
2283;2000;NEW YORK;US PRESIDENT;BROWNE, HARRY;7649;6960215;LIBERTARIAN
2284;2000;NEW YORK;US PRESIDENT;"BUCHANAN, PATRICK """"PAT""""";6424;6960215;OTHER
2285;2000;NEW YORK;US PRESIDENT;HARRIS, JAMES;1789;6960215;OTHER
2286;2000;NEW YORK;US PRESIDENT;PHILLIPS, HOWARD;1498;6960215;OTHER
2287;2000;NEW YORK;US PRESIDENT;;2;6960215;OTHER
2288;2000;NORTH CAROLINA;US PRESIDENT;BUSH, GEORGE W.;1631163;2914990;REPUBLICAN
2289;2000;NORTH CAROLINA;US PRESIDENT;GORE, AL;1257692;2914990;DEMOCRAT
2290;2000;NORTH CAROLINA;US PRESIDENT;BROWNE, HARRY;13891;2914990;LIBERTARIAN
2291;2000;NORTH CAROLINA;US PRESIDENT;"BUCHANAN, PATRICK """"PAT""""";8874;2914990;OTHER
2292;2000;NORTH CAROLINA;US PRESIDENT;NOT DESIGNATED;3370;2914990;OTHER
2293;2000;NORTH DAKOTA;US PRESIDENT;BUSH, GEORGE W.;174852;288256;REPUBLICAN
2294;2000;NORTH DAKOTA;US PRESIDENT;GORE, AL;95284;288256;DEMOCRAT
2295;2000;NORTH DAKOTA;US PRESIDENT;;10459;288256;OTHER
2296;2000;NORTH DAKOTA;US PRESIDENT;"BUCHANAN, PATRICK """"PAT""""";7288;288256;OTHER
2297;2000;NORTH DAKOTA;US PRESIDENT;PHILLIPS, HOWARD;373;288256;OTHER
2298;2000;OHIO;US PRESIDENT;BUSH, GEORGE W.;2350363;4701998;REPUBLICAN
2299;2000;OHIO;US PRESIDENT;GORE, AL;2183628;4701998;DEMOCRAT
2300;2000;OHIO;US PRESIDENT;NOT DESIGNATED;148353;4701998;OTHER
2301;2000;OHIO;US PRESIDENT;BROWNE, HARRY;13473;4701998;LIBERTARIAN
2302;2000;OHIO;US PRESIDENT;HAGELIN, JOHN;6181;4701998;OTHER
2303;2000;OKLAHOMA;US PRESIDENT;BUSH, GEORGE W.;744337;1234229;REPUBLICAN
2304;2000;OKLAHOMA;US PRESIDENT;GORE, AL;474276;1234229;DEMOCRAT
2305;2000;OKLAHOMA;US PRESIDENT;"BUCHANAN, PATRICK """"PAT""""";9014;1234229;OTHER
2306;2000;OKLAHOMA;US PRESIDENT;BROWNE, HARRY;6602;1234229;LIBERTARIAN
2307;2000;OREGON;US PRESIDENT;GORE, AL;720342;1533950;DEMOCRAT
2308;2000;OREGON;US PRESIDENT;BUSH, GEORGE W.;713577;1533950;REPUBLICAN
2309;2000;OREGON;US PRESIDENT;NADER, RALPH;77357;1533950;OTHER
2310;2000;OREGON;US PRESIDENT;BROWNE, HARRY;7447;1533950;LIBERTARIAN
2311;2000;OREGON;US PRESIDENT;"BUCHANAN, PATRICK """"PAT""""";7063;1533950;OTHER
2312;2000;OREGON;US PRESIDENT;OTHER;3401;1533950;OTHER
2313;2000;OREGON;US PRESIDENT;"BUCHANAN, PATRICK """"PAT""""";2574;1533950;OTHER
2314;2000;OREGON;US PRESIDENT;PHILLIPS, HOWARD;2189;1533950;OTHER
2315;2000;PENNSYLVANIA;US PRESIDENT;GORE, AL;2485967;4912185;DEMOCRAT
2316;2000;PENNSYLVANIA;US PRESIDENT;BUSH, GEORGE W.;2281127;4912185;REPUBLICAN
2317;2000;PENNSYLVANIA;US PRESIDENT;NADER, RALPH;103392;4912185;OTHER
2318;2000;PENNSYLVANIA;US PRESIDENT;"BUCHANAN, PATRICK """"PAT""""";16023;4912185;OTHER
2319;2000;PENNSYLVANIA;US PRESIDENT;PHILLIPS, HOWARD;14428;4912185;OTHER
2320;2000;PENNSYLVANIA;US PRESIDENT;BROWNE, HARRY;11248;4912185;LIBERTARIAN
2321;2000;RHODE ISLAND;US PRESIDENT;GORE, AL;249508;409112;DEMOCRAT
2322;2000;RHODE ISLAND;US PRESIDENT;BUSH, GEORGE W.;130555;409112;REPUBLICAN
2323;2000;RHODE ISLAND;US PRESIDENT;NADER, RALPH;25052;409112;OTHER
2324;2000;RHODE ISLAND;US PRESIDENT;"BUCHANAN, PATRICK """"PAT""""";2273;409112;OTHER
2325;2000;RHODE ISLAND;US PRESIDENT;BROWNE, HARRY;742;409112;LIBERTARIAN
2326;2000;RHODE ISLAND;US PRESIDENT;;329;409112;OTHER
2327;2000;RHODE ISLAND;US PRESIDENT;HAGELIN, JOHN;271;409112;OTHER
2328;2000;RHODE ISLAND;US PRESIDENT;MOOREHEAD, MONICA;199;409112;OTHER
2329;2000;RHODE ISLAND;US PRESIDENT;PHILLIPS, HOWARD;97;409112;OTHER
2330;2000;RHODE ISLAND;US PRESIDENT;;52;409112;OTHER
2331;2000;RHODE ISLAND;US PRESIDENT;;34;409112;OTHER
2332;2000;SOUTH CAROLINA;US PRESIDENT;BUSH, GEORGE W.;786892;1383902;REPUBLICAN
2333;2000;SOUTH CAROLINA;US PRESIDENT;GORE, AL;566037;1383902;DEMOCRAT
2334;2000;SOUTH CAROLINA;US PRESIDENT;NADER, RALPH;20279;1383902;OTHER
2335;2000;SOUTH CAROLINA;US PRESIDENT;BROWNE, HARRY;4760;1383902;LIBERTARIAN
2336;2000;SOUTH CAROLINA;US PRESIDENT;"BUCHANAN, PATRICK """"PAT""""";3309;1383902;OTHER
2337;2000;SOUTH CAROLINA;US PRESIDENT;;1682;1383902;OTHER
2338;2000;SOUTH CAROLINA;US PRESIDENT;HAGELIN, JOHN;943;1383902;OTHER
2339;2000;SOUTH DAKOTA;US PRESIDENT;BUSH, GEORGE W.;190700;316269;REPUBLICAN
2340;2000;SOUTH DAKOTA;US PRESIDENT;GORE, AL;118804;316269;DEMOCRAT
2341;2000;SOUTH DAKOTA;US PRESIDENT;"BUCHANAN, PATRICK """"PAT""""";3322;316269;OTHER
2342;2000;SOUTH DAKOTA;US PRESIDENT;PHILLIPS, HOWARD;1781;316269;OTHER
2343;2000;SOUTH DAKOTA;US PRESIDENT;BROWNE, HARRY;1662;316269;LIBERTARIAN
2344;2000;TENNESSEE;US PRESIDENT;BUSH, GEORGE W.;1061949;2076181;REPUBLICAN
2345;2000;TENNESSEE;US PRESIDENT;GORE, AL;981720;2076181;DEMOCRAT
2346;2000;TENNESSEE;US PRESIDENT;;32084;2076181;OTHER
2347;2000;TENNESSEE;US PRESIDENT;;428;2076181;OTHER
2348;2000;TEXAS;US PRESIDENT;BUSH, GEORGE W.;3799639;6407637;REPUBLICAN
2349;2000;TEXAS;US PRESIDENT;GORE, AL;2433746;6407637;DEMOCRAT
2350;2000;TEXAS;US PRESIDENT;NADER, RALPH;137994;6407637;OTHER
2351;2000;TEXAS;US PRESIDENT;BROWNE, HARRY;23160;6407637;LIBERTARIAN
2352;2000;TEXAS;US PRESIDENT;;12394;6407637;OTHER
2353;2000;TEXAS;US PRESIDENT;;704;6407637;OTHER
2354;2000;UTAH;US PRESIDENT;BUSH, GEORGE W.;515096;770754;REPUBLICAN
2355;2000;UTAH;US PRESIDENT;GORE, AL;203053;770754;DEMOCRAT
2356;2000;UTAH;US PRESIDENT;NADER, RALPH;35850;770754;OTHER
2357;2000;UTAH;US PRESIDENT;"BUCHANAN, PATRICK """"PAT""""";9319;770754;OTHER
2358;2000;UTAH;US PRESIDENT;BROWNE, HARRY;3616;770754;LIBERTARIAN
2359;2000;UTAH;US PRESIDENT;PHILLIPS, HOWARD;2709;770754;OTHER
2360;2000;UTAH;US PRESIDENT;HAGELIN, JOHN;763;770754;OTHER
2361;2000;UTAH;US PRESIDENT;HARRIS, JAMES;186;770754;OTHER
2362;2000;UTAH;US PRESIDENT;;161;770754;OTHER
2363;2000;UTAH;US PRESIDENT;;1;770754;OTHER
2364;2000;VERMONT;US PRESIDENT;GORE, AL;149022;294308;DEMOCRAT
2365;2000;VERMONT;US PRESIDENT;BUSH, GEORGE W.;119775;294308;REPUBLICAN
2366;2000;VERMONT;US PRESIDENT;NADER, RALPH;20374;294308;OTHER
2367;2000;VERMONT;US PRESIDENT;"BUCHANAN, PATRICK """"PAT""""";2192;294308;OTHER
2368;2000;VERMONT;US PRESIDENT;"DENNIS """"DENNY"""", LANE";1044;294308;OTHER
2369;2000;VERMONT;US PRESIDENT;BROWNE, HARRY;784;294308;LIBERTARIAN
2370;2000;VERMONT;US PRESIDENT;;514;294308;OTHER
2371;2000;VERMONT;US PRESIDENT;HAGELIN, JOHN;219;294308;OTHER
2372;2000;VERMONT;US PRESIDENT;MCREYNOLDS, DAVID;161;294308;OTHER
2373;2000;VERMONT;US PRESIDENT;PHILLIPS, HOWARD;153;294308;OTHER
2374;2000;VERMONT;US PRESIDENT;HARRIS, JAMES;70;294308;OTHER
2375;2000;VIRGINIA;US PRESIDENT;BUSH, GEORGE W.;1437490;2739447;REPUBLICAN
2376;2000;VIRGINIA;US PRESIDENT;GORE, AL;1217290;2739447;DEMOCRAT
2377;2000;VIRGINIA;US PRESIDENT;NADER, RALPH;59398;2739447;OTHER
2378;2000;VIRGINIA;US PRESIDENT;BROWNE, HARRY;15198;2739447;LIBERTARIAN
2379;2000;VIRGINIA;US PRESIDENT;"BUCHANAN, PATRICK """"PAT""""";5455;2739447;OTHER
2380;2000;VIRGINIA;US PRESIDENT;;2807;2739447;OTHER
2381;2000;VIRGINIA;US PRESIDENT;PHILLIPS, HOWARD;1809;2739447;OTHER
2382;2000;WASHINGTON;US PRESIDENT;GORE, AL;1247652;2487433;DEMOCRAT
2383;2000;WASHINGTON;US PRESIDENT;BUSH, GEORGE W.;1108864;2487433;REPUBLICAN
2384;2000;WASHINGTON;US PRESIDENT;NADER, RALPH;103002;2487433;OTHER
2385;2000;WASHINGTON;US PRESIDENT;BROWNE, HARRY;13135;2487433;LIBERTARIAN
2386;2000;WASHINGTON;US PRESIDENT;"BUCHANAN, PATRICK """"PAT""""";7171;2487433;OTHER
2387;2000;WASHINGTON;US PRESIDENT;HAGELIN, JOHN;2927;2487433;OTHER
2388;2000;WASHINGTON;US PRESIDENT;PHILLIPS, HOWARD;1989;2487433;OTHER
2389;2000;WASHINGTON;US PRESIDENT;MOOREHEAD, MONICA;1729;2487433;OTHER
2390;2000;WASHINGTON;US PRESIDENT;MCREYNOLDS, DAVID;660;2487433;OTHER
2391;2000;WASHINGTON;US PRESIDENT;HARRIS, JAMES;304;2487433;OTHER
2392;2000;WEST VIRGINIA;US PRESIDENT;BUSH, GEORGE W.;336475;648124;REPUBLICAN
2393;2000;WEST VIRGINIA;US PRESIDENT;GORE, AL;295497;648124;DEMOCRAT
2394;2000;WEST VIRGINIA;US PRESIDENT;NADER, RALPH;10680;648124;OTHER
2395;2000;WEST VIRGINIA;US PRESIDENT;"BUCHANAN, PATRICK """"PAT""""";3169;648124;OTHER
2396;2000;WEST VIRGINIA;US PRESIDENT;BROWNE, HARRY;1912;648124;LIBERTARIAN
2397;2000;WEST VIRGINIA;US PRESIDENT;HAGELIN, JOHN;367;648124;OTHER
2398;2000;WEST VIRGINIA;US PRESIDENT;;24;648124;OTHER
2399;2000;WISCONSIN;US PRESIDENT;GORE, AL;1242987;2598607;DEMOCRAT
2400;2000;WISCONSIN;US PRESIDENT;BUSH, GEORGE W.;1237279;2598607;REPUBLICAN
2401;2000;WISCONSIN;US PRESIDENT;NADER, RALPH;94070;2598607;OTHER
2402;2000;WISCONSIN;US PRESIDENT;;13693;2598607;OTHER
2403;2000;WISCONSIN;US PRESIDENT;BROWNE, HARRY;6640;2598607;LIBERTARIAN
2404;2000;WISCONSIN;US PRESIDENT;;2042;2598607;OTHER
2405;2000;WISCONSIN;US PRESIDENT;SCATTERING;1896;2598607;OTHER
2406;2000;WYOMING;US PRESIDENT;BUSH, GEORGE W.;147947;213726;REPUBLICAN
2407;2000;WYOMING;US PRESIDENT;GORE, AL;60481;213726;DEMOCRAT
2408;2000;WYOMING;US PRESIDENT;"BUCHANAN, PATRICK """"PAT""""";2724;213726;OTHER
2409;2000;WYOMING;US PRESIDENT;BROWNE, HARRY;1443;213726;LIBERTARIAN
2410;2000;WYOMING;US PRESIDENT;PHILLIPS, HOWARD;720;213726;OTHER
2411;2000;WYOMING;US PRESIDENT;HAGELIN, JOHN;411;213726;OTHER
2412;2004;ALABAMA;US PRESIDENT;BUSH, GEORGE W.;1176394;1883415;REPUBLICAN
2413;2004;ALABAMA;US PRESIDENT;KERRY, JOHN;693933;1883415;DEMOCRAT
2414;2004;ALABAMA;US PRESIDENT;OTHER;12190;1883415;OTHER
2415;2004;ALABAMA;US PRESIDENT;OTHER;898;1883415;OTHER
2416;2004;ALASKA;US PRESIDENT;BUSH, GEORGE W.;190889;312598;REPUBLICAN
2417;2004;ALASKA;US PRESIDENT;KERRY, JOHN;111025;312598;DEMOCRAT
2418;2004;ALASKA;US PRESIDENT;NADER, RALPH;5069;312598;OTHER
2419;2004;ALASKA;US PRESIDENT;PEROUTKA, MICHAEL;2092;312598;OTHER
2420;2004;ALASKA;US PRESIDENT;BADNARIK, MICHAEL;1675;312598;LIBERTARIAN
2421;2004;ALASKA;US PRESIDENT;COBB, DAVID;1058;312598;OTHER
2422;2004;ALASKA;US PRESIDENT;OTHER;790;312598;OTHER
2423;2004;ARIZONA;US PRESIDENT;BUSH, GEORGE W.;1104294;2012585;REPUBLICAN
2424;2004;ARIZONA;US PRESIDENT;KERRY, JOHN;893524;2012585;DEMOCRAT
2425;2004;ARIZONA;US PRESIDENT;BADNARIK, MICHAEL;11856;2012585;LIBERTARIAN
2426;2004;ARIZONA;US PRESIDENT;OTHER;2911;2012585;OTHER
2427;2004;ARKANSAS;US PRESIDENT;BUSH, GEORGE W.;572898;1054945;REPUBLICAN
2428;2004;ARKANSAS;US PRESIDENT;KERRY, JOHN;469953;1054945;DEMOCRAT
2429;2004;ARKANSAS;US PRESIDENT;NADER, RALPH;6171;1054945;OTHER
2430;2004;ARKANSAS;US PRESIDENT;BADNARIK, MICHAEL;2352;1054945;LIBERTARIAN
2431;2004;ARKANSAS;US PRESIDENT;PEROUTKA, MICHAEL;2083;1054945;OTHER
2432;2004;ARKANSAS;US PRESIDENT;COBB, DAVID;1488;1054945;OTHER
2433;2004;CALIFORNIA;US PRESIDENT;KERRY, JOHN;6745485;12421353;DEMOCRAT
2434;2004;CALIFORNIA;US PRESIDENT;BUSH, GEORGE W.;5509826;12421353;REPUBLICAN
2435;2004;CALIFORNIA;US PRESIDENT;BADNARIK, MICHAEL;50165;12421353;LIBERTARIAN
2436;2004;CALIFORNIA;US PRESIDENT;COBB, DAVID;40771;12421353;OTHER
2437;2004;CALIFORNIA;US PRESIDENT;PELTIER, LEONARD;27607;12421353;OTHER
2438;2004;CALIFORNIA;US PRESIDENT;PEROUTKA, MICHAEL;26645;12421353;OTHER
2439;2004;CALIFORNIA;US PRESIDENT;OTHER;20854;12421353;OTHER
2440;2004;COLORADO;US PRESIDENT;BUSH, GEORGE W.;1101255;2129630;REPUBLICAN
2441;2004;COLORADO;US PRESIDENT;KERRY, JOHN;1001732;2129630;DEMOCRAT
2442;2004;COLORADO;US PRESIDENT;NADER, RALPH;12718;2129630;OTHER
2443;2004;COLORADO;US PRESIDENT;BADNARIK, MICHAEL;7664;2129630;LIBERTARIAN
2444;2004;COLORADO;US PRESIDENT;PEROUTKA, MICHAEL;2562;2129630;OTHER
2445;2004;COLORADO;US PRESIDENT;COBB, DAVID;1591;2129630;OTHER
2446;2004;COLORADO;US PRESIDENT;ANDRESS, STANFORD;804;2129630;OTHER
2447;2004;COLORADO;US PRESIDENT;AMONDSON, GENE;378;2129630;OTHER
2448;2004;COLORADO;US PRESIDENT;VAN AUKEN, BILL;329;2129630;OTHER
2449;2004;COLORADO;US PRESIDENT;CALERO, ROGER;241;2129630;OTHER
2450;2004;COLORADO;US PRESIDENT;BROWN, WALT;216;2129630;OTHER
2451;2004;COLORADO;US PRESIDENT;DODGE, EARL;140;2129630;OTHER
2452;2004;CONNECTICUT;US PRESIDENT;KERRY, JOHN;857488;1578769;DEMOCRAT
2453;2004;CONNECTICUT;US PRESIDENT;BUSH, GEORGE W.;693826;1578769;REPUBLICAN
2454;2004;CONNECTICUT;US PRESIDENT;NADER, RALPH;12969;1578769;OTHER
2455;2004;CONNECTICUT;US PRESIDENT;COBB, DAVID;9564;1578769;OTHER
2456;2004;CONNECTICUT;US PRESIDENT;BADNARIK, MICHAEL;3367;1578769;LIBERTARIAN
2457;2004;CONNECTICUT;US PRESIDENT;PEROUTKA, MICHAEL;1543;1578769;OTHER
2458;2004;CONNECTICUT;US PRESIDENT;CALERO, ROGER;12;1578769;OTHER
2459;2004;DELAWARE;US PRESIDENT;KERRY, JOHN;200152;375190;DEMOCRAT
2460;2004;DELAWARE;US PRESIDENT;BUSH, GEORGE W.;171660;375190;REPUBLICAN
2461;2004;DELAWARE;US PRESIDENT;NADER, RALPH;2153;375190;OTHER
2462;2004;DELAWARE;US PRESIDENT;BADNARIK, MICHAEL;586;375190;LIBERTARIAN
2463;2004;DELAWARE;US PRESIDENT;PEROUTKA, MICHAEL;289;375190;OTHER
2464;2004;DELAWARE;US PRESIDENT;COBB, DAVID;250;375190;OTHER
2465;2004;DELAWARE;US PRESIDENT;BROWN, WALT;100;375190;OTHER
